Date,Open,High,Low,Close,Adj Close,Volume,Month,Year,Percent Change,Trend,Rolling Mean,Bollinger High,Bollinger Low
2019-10-25,297.720001,330.0,296.109985,328.130005,328.130005,30006100,10,2019,0.12816637012449394,Slight or No Change,327.8842860714285,353.6928440023235,302.0757281405335
2019-10-24,298.369995,304.929993,289.200012,299.679993,299.679993,29720900,10,2019,-8.670347595917036,Bear Drop,324.5678580714285,352.1587691933664,296.9769469494905
2019-10-23,254.5,256.140015,251.350006,254.679993,254.679993,5261100,10,2019,-15.016017435638418,Bear Drop,317.76428664285703,360.9708578713044,274.55771541440964
2019-10-22,254.320007,258.329987,250.850006,255.580002,255.580002,4600800,10,2019,0.3533881831071062,Slight or No Change,311.3707156428571,362.85642001903295,259.8850112666812
2019-10-21,258.329987,259.5,250.179993,253.5,253.5,5020300,10,2019,-0.8138359745376356,Slight Negative,305.3964288571428,363.0433680844442,247.74948962984138
2019-10-18,260.700012,262.799988,255.100006,256.950012,256.950012,5749800,10,2019,1.3609514792899402,Positive,299.78285764285704,360.0324680341279,239.5332472515862
2019-10-17,262.5,264.77999900000003,260.170013,261.970001,261.970001,4769300,10,2019,1.9536831156092616,Positive,295.167858642857,356.46436754057123,233.87134974514282
2019-10-16,257.390015,262.100006,256.920013,259.75,259.75,6684100,10,2019,-0.8474256561918247,Slight Negative,291.0628585714284,353.68090679298354,228.4448103498733
2019-10-15,257.700012,260.0,254.119995,257.890015,257.890015,6432800,10,2019,-0.7160673724735278,Slight Negative,286.80714528571417,349.7915387650979,223.8227518063304
2019-10-14,247.899994,258.549988,247.130005,256.959991,256.959991,10205000,10,2019,-0.3606281538275136,Slight or No Change,282.7821447857142,345.67277642753675,219.89151314389164
2019-10-11,247.149994,251.080002,246.809998,247.889999,247.889999,8475400,10,2019,-3.5297292643507228,Among Top Losers,277.994286642857,340.5505790714211,215.43799421429287
2019-10-10,245.27999900000003,249.27999900000003,241.580002,244.740005,244.740005,6283300,10,2019,-1.2707225030083036,Negative,272.97500057142844,333.9949716084593,211.95502953439754
2019-10-09,241.320007,247.300003,240.649994,244.52999900000003,244.52999900000003,6894400,10,2019,-0.0858077942753721,Slight or No Change,267.85428614285695,325.16062580322557,210.54794648248836
2019-10-08,235.869995,243.940002,234.5,240.050003,240.050003,8678200,10,2019,-1.8320844143135395,Negative,261.5928584285712,309.0336714841658,214.15204537297663
2019-10-07,229.800003,238.559998,228.550003,237.720001,237.720001,8064200,10,2019,-0.9706319395463624,Slight Negative,255.13500099999982,284.8692932874225,225.4007087125771
2019-10-04,231.610001,234.77999900000003,228.070007,231.429993,231.429993,7995000,10,2019,-2.64597340296997,Negative,250.26000099999982,268.81029678831226,231.7097052116874
2019-10-03,231.860001,234.479996,224.27999900000003,233.02999900000003,233.02999900000003,15084500,10,2019,0.6913563705634339,Slight Positive,248.71357285714265,269.18663410346386,228.24051161082144
2019-10-02,243.289993,244.649994,239.429993,243.130005,243.130005,5631400,10,2019,4.334208489611656,Among Top Gainers,247.82428735714262,268.0931118353715,227.5554628789138
2019-10-01,241.5,245.949997,239.130005,244.690002,244.690002,6162600,10,2019,0.6416308015952277,Slight Positive,247.19500178571406,267.2506787084137,227.1393248630144
2019-09-30,243.0,243.979996,236.110001,240.869995,240.869995,5879800,9,2019,-1.5611618655346549,Negative,246.0464291428569,265.52915911761767,226.56369916809615
2019-09-27,242.199997,248.710007,238.729996,242.130005,242.130005,11116400,9,2019,0.5231079113859671,Slight Positive,244.62928657142834,261.88114603022086,227.37742711263581
2019-09-26,230.660004,243.309998,227.399994,242.559998,242.559998,11884500,9,2019,0.17758765585456082,Slight or No Change,243.40142928571407,258.30445674748,228.49840182394811
2019-09-25,224.559998,228.979996,218.360001,228.699997,228.699997,9427100,9,2019,-5.714050591309771,Among Top Losers,241.3164279999998,255.64421176389658,226.98864423610303
2019-09-24,241.520004,241.990005,222.610001,223.210007,223.210007,12891500,9,2019,-2.400520363802205,Negative,238.90571485714264,253.252383167729,224.5590465465563
2019-09-23,240.0,245.179993,239.220001,241.229996,241.229996,4340200,9,2019,8.073109822535883,Bull Run,238.43000035714266,251.90880490376608,224.95119581051924
2019-09-20,246.490005,246.949997,238.160004,240.619995,240.619995,6353000,9,2019,-0.2528711230422531,Slight or No Change,238.13571392857122,251.19441587765814,225.0770119794843
2019-09-19,246.0,247.940002,244.839996,246.600006,246.600006,4795800,9,2019,2.4852510698456287,Positive,238.28357157142838,251.69622697620957,224.8709161666472
2019-09-18,245.0,248.169998,242.369995,243.490005,243.490005,4170200,9,2019,-1.2611520374415708,Negative,238.52928599999981,252.2048027777775,224.85376922222213
2019-09-17,242.470001,245.600006,240.369995,244.789993,244.789993,3865400,9,2019,0.5338978903877578,Slight Positive,239.03428542857122,253.0977173897444,224.97085346739806
2019-09-16,246.0,247.429993,241.169998,242.809998,242.809998,4728100,9,2019,-0.8088545515012147,Slight Negative,239.84714292857123,253.32037342326024,226.37391243388223
2019-09-13,246.960007,248.449997,244.869995,245.199997,245.199997,5313100,9,2019,0.9843083150142816,Slight Positive,240.71642849999984,253.86137425675656,227.5714827432431
2019-09-12,247.699997,253.5,244.399994,245.869995,245.869995,8581200,9,2019,0.2732455172093529,Slight or No Change,240.9121420714284,254.2913893711861,227.5328947716707
2019-09-11,237.380005,248.169998,236.0,247.100006,247.100006,10042800,9,2019,0.5002688514310183,Slight Positive,241.08428521428556,254.73223697041132,227.4363334581598
2019-09-10,230.800003,235.539993,228.940002,235.539993,235.539993,4883700,9,2019,-4.678273055161321,Among Top Losers,240.70357078571413,254.67090030738694,226.73624126404133
2019-09-09,230.0,233.75999500000003,229.229996,231.789993,231.789993,4802700,9,2019,-1.5920863171631328,Negative,239.96499849999984,254.68087964897381,225.24911735102586
2019-09-06,227.199997,229.639999,225.169998,227.449997,227.449997,4189400,9,2019,-1.87238281680262,Negative,238.88571271428555,254.93749425268314,222.83393117588795
2019-09-05,222.5,229.800003,220.850006,229.580002,229.580002,7395300,9,2019,0.936471764385205,Slight Positive,238.94857021428555,254.83456914590283,223.06257128266827
2019-09-04,226.889999,228.460007,219.210007,220.679993,220.679993,5761000,9,2019,-3.876648193425825,Among Top Losers,238.76785492857127,255.46209581357527,222.07361404356726
2019-09-03,224.080002,228.949997,223.160004,225.00999500000003,225.00999500000003,5354100,9,2019,1.962118061151119,Positive,237.60928342857125,255.75562865187896,219.46293820526353
2019-08-30,229.149994,232.440002,224.210007,225.610001,225.610001,9320600,8,2019,0.2666574878151362,Slight or No Change,236.53714099999982,255.6643872881579,217.40989471184173
2019-08-29,219.0,223.399994,218.0,221.710007,221.710007,5179500,8,2019,-1.7286441127226435,Negative,234.75928392857125,254.47534008952613,215.04322776761637
2019-08-28,213.690002,217.25,212.309998,215.589996,215.589996,3225500,8,2019,-2.7603675101593454,Negative,232.76642614285697,254.24260033563664,211.2902519500773
2019-08-27,215.740005,218.800003,212.02999900000003,214.080002,214.080002,5416200,8,2019,-0.7004007736982287,Slight Negative,230.5728553571427,253.01071098316982,208.1349997311156
2019-08-26,213.600006,215.020004,211.539993,215.0,215.0,5051900,8,2019,0.4297449511421414,Slight or No Change,228.58642692857126,251.28010635932606,205.89274749781646
2019-08-23,219.970001,221.169998,211.0,211.399994,211.399994,8538600,8,2019,-1.6744213953488465,Negative,226.1721409999998,248.439881892673,203.90440010732664
