Date,Open,High,Low,Close,Adj Close,Volume
2018-01-10,63.099998,63.650002,61.500000,62.000000,62.000000,3888790
2018-01-11,61.900002,62.500000,61.349998,61.950001,61.950001,2026254
2018-01-12,62.049999,62.400002,60.200001,61.049999,61.049999,3184604
2018-01-15,61.200001,63.400002,61.000000,62.900002,62.900002,5370375
2018-01-16,62.950001,63.049999,59.049999,59.599998,59.599998,3808915
2018-01-17,59.049999,61.200001,58.450001,60.849998,60.849998,4145999
2018-01-18,63.500000,63.500000,58.799999,60.150002,60.150002,6589204
2018-01-19,60.000000,61.349998,59.500000,60.549999,60.549999,3092832
2018-01-22,60.599998,61.500000,60.349998,61.099998,61.099998,2249718
2018-01-23,61.299999,62.400002,60.700001,61.900002,61.900002,3406984
2018-01-24,61.650002,66.000000,60.500000,65.349998,65.349998,10197390
2018-01-25,70.000000,70.000000,64.349998,65.099998,65.099998,45939715
2018-01-29,65.900002,65.900002,62.099998,62.799999,62.799999,6300479
2018-01-30,62.200001,62.549999,60.500000,60.849998,60.849998,5390863
2018-01-31,60.900002,62.099998,59.950001,60.450001,60.450001,5451521
2018-02-01,60.000000,64.800003,58.500000,63.650002,63.650002,15700229
2018-02-02,61.450001,62.450001,58.400002,58.650002,58.650002,10222631
2018-02-05,58.000000,61.000000,57.099998,60.400002,60.400002,7114915
2018-02-06,56.049999,58.400002,56.000000,57.000000,57.000000,7384625
2018-02-07,58.450001,58.849998,56.750000,57.700001,57.700001,5965857
2018-02-08,57.599998,62.349998,57.549999,61.599998,61.599998,11481495
2018-02-09,59.099998,63.750000,59.099998,62.750000,62.750000,7582351
2018-02-12,63.500000,69.949997,63.049999,67.550003,67.550003,26402892
2018-02-14,67.599998,67.750000,63.950001,65.449997,65.449997,12885847
2018-02-15,64.800003,65.949997,62.349998,63.450001,63.450001,8810348
2018-02-16,64.250000,64.800003,60.450001,61.799999,61.799999,8099023
2018-02-19,62.299999,64.599998,60.700001,63.950001,63.950001,14326891
2018-02-20,63.849998,67.300003,63.049999,66.449997,66.449997,11346273
2018-02-21,67.250000,71.199997,65.449997,70.300003,70.300003,19509732
2018-02-22,70.050003,74.900002,69.599998,74.099998,74.099998,42781210
2018-02-23,73.099998,77.500000,73.099998,77.150002,77.150002,29336696
2018-02-26,77.000000,83.699997,76.199997,78.949997,78.949997,55707787
2018-02-27,78.500000,79.900002,72.199997,73.500000,73.500000,31884586
2018-02-28,72.800003,75.400002,68.199997,74.550003,74.550003,49500579
2018-03-01,74.300003,80.849998,73.750000,80.349998,80.349998,65150780
2018-03-05,79.849998,91.500000,78.750000,84.650002,84.650002,114912682
2018-03-06,85.500000,88.849998,79.849998,82.599998,82.599998,90202290
2018-03-07,81.099998,84.400002,77.599998,79.150002,79.150002,66748011
2018-03-08,80.949997,82.699997,73.099998,74.800003,74.800003,61601682
2018-03-09,75.699997,76.699997,69.949997,70.699997,70.699997,45432902
2018-03-12,71.000000,71.650002,62.450001,64.849998,64.849998,69313252
2018-03-13,62.000000,70.400002,61.099998,67.250000,67.250000,76856000
2018-03-14,65.900002,77.000000,63.500000,73.699997,73.699997,82694212
2018-03-15,77.050003,80.000000,75.199997,78.849998,78.849998,101262394
2018-03-16,78.750000,81.900002,76.550003,78.949997,78.949997,95136815
2018-03-19,79.900002,81.400002,71.199997,73.750000,73.750000,73322120
