Date,Open,High,Low,Close,Adj Close,Volume
2018-01-10,864.950012,864.950012,851.299988,854.450012,825.697754,413910
2018-01-11,854.000000,869.000000,850.000000,862.900024,833.863403,582744
2018-01-12,860.000000,872.700012,850.000000,857.549988,828.693359,305439
2018-01-15,857.000000,868.000000,850.700012,864.200012,835.119629,287251
2018-01-16,868.000000,873.000000,846.049988,856.849976,828.016907,705166
2018-01-17,854.000000,861.000000,836.250000,850.599976,821.977234,393219
2018-01-18,854.700012,861.349976,825.000000,832.700012,804.679565,261968
2018-01-19,834.599976,835.000000,820.299988,825.000000,797.238647,265376
2018-01-22,825.400024,834.700012,811.650024,824.450012,796.707275,351922
2018-01-23,826.000000,832.900024,815.000000,819.650024,792.068726,360521
2018-01-24,819.700012,880.000000,815.099976,875.599976,846.136047,1517766
2018-01-25,878.599976,892.700012,835.500000,841.799988,813.473389,1465209
2018-01-29,844.700012,850.049988,802.250000,807.299988,780.134277,592111
2018-01-30,807.299988,831.000000,801.500000,811.250000,783.951355,490595
2018-01-31,815.049988,820.000000,802.099976,810.099976,782.840088,297406
2018-02-01,809.250000,825.200012,790.799988,808.500000,781.293884,375014
2018-02-02,795.000000,798.250000,761.099976,767.900024,742.060181,594397
2018-02-05,758.000000,785.250000,738.200012,779.849976,753.607971,454465
2018-02-06,740.000000,776.950012,720.099976,763.049988,737.373291,554863
2018-02-07,779.000000,795.000000,770.000000,789.750000,763.174927,454777
2018-02-08,799.000000,815.500000,793.099976,809.650024,782.405212,508036
2018-02-09,785.500000,808.200012,780.000000,800.099976,773.176636,328643
2018-02-12,830.000000,859.599976,830.000000,848.549988,819.996216,1752595
2018-02-14,855.000000,857.200012,831.150024,839.099976,810.864319,638759
2018-02-15,845.000000,854.000000,819.000000,825.049988,797.286987,591779
2018-02-16,830.000000,831.750000,812.099976,815.750000,788.299988,351943
2018-02-19,817.700012,818.849976,791.000000,803.650024,776.607178,350100
2018-02-20,804.049988,816.500000,802.099976,806.400024,779.264648,195844
2018-02-21,807.849976,815.450012,792.799988,795.250000,768.489807,270748
2018-02-22,789.000000,804.799988,784.099976,795.549988,768.779724,592129
2018-02-23,795.950012,818.000000,795.950012,814.150024,786.753845,255893
2018-02-26,815.700012,838.900024,812.200012,817.299988,789.797791,598794
