Date,Open,High,Low,Close,Adj Close,Volume
2018-01-10,21.250000,22.600000,21.250000,22.299999,22.299999,66971505
2018-01-11,22.500000,22.750000,21.600000,21.750000,21.750000,58791375
2018-01-12,21.700001,21.950001,20.600000,21.000000,21.000000,60645340
2018-01-15,21.299999,22.350000,21.100000,22.100000,22.100000,73298480
2018-01-16,22.299999,23.600000,21.850000,22.500000,22.500000,142090074
2018-01-17,22.850000,24.400000,22.350000,24.100000,24.100000,240175549
2018-01-18,24.400000,25.049999,22.299999,22.750000,22.750000,169390298
2018-01-19,22.900000,23.350000,22.150000,22.650000,22.650000,68548824
2018-01-22,22.700001,23.450001,22.549999,22.950001,22.950001,44668065
2018-01-23,23.299999,24.250000,23.250000,23.850000,23.850000,100158161
2018-01-24,23.950001,24.150000,23.000000,23.100000,23.100000,62787090
2018-01-25,23.350000,23.400000,22.350000,22.750000,22.750000,55849465
2018-01-29,22.750000,23.450001,22.500000,22.700001,22.700001,50120454
2018-01-30,22.549999,22.750000,21.900000,22.049999,22.049999,31148955
2018-01-31,22.000000,22.500000,21.549999,21.750000,21.750000,40644926
2018-02-01,21.799999,23.900000,21.049999,22.750000,22.750000,104502685
2018-02-02,22.400000,22.400000,17.700001,19.250000,19.250000,147724280
2018-02-05,18.799999,20.400000,18.150000,20.150000,20.150000,85508428
2018-02-06,18.200001,19.700001,18.200001,19.350000,19.350000,70024411
2018-02-07,19.799999,20.200001,19.000000,19.100000,19.100000,60140779
2018-02-08,19.100000,19.700001,19.000000,19.350000,19.350000,34267301
2018-02-09,19.000000,19.900000,18.549999,19.549999,19.549999,34887960
2018-02-12,19.850000,20.549999,19.650000,20.049999,20.049999,47674295
2018-02-14,19.850000,20.299999,19.500000,19.750000,19.750000,34448807
2018-02-15,19.700001,19.799999,18.350000,18.700001,18.700001,33112402
2018-02-16,18.900000,19.100000,18.150000,18.299999,18.299999,35450986
2018-02-19,18.450001,18.600000,17.299999,17.850000,17.850000,35137702
2018-02-20,17.600000,18.350000,17.500000,17.650000,17.650000,29562111
2018-02-21,17.750000,17.950001,17.200001,17.299999,17.299999,30344685
2018-02-22,17.250000,17.900000,17.250000,17.549999,17.549999,47791835
2018-02-23,17.700001,19.000000,17.600000,18.750000,18.750000,52498421
2018-02-26,19.500000,19.500000,18.750000,19.049999,19.049999,31685841
2018-02-27,19.200001,19.200001,18.600000,18.750000,18.750000,28062254
2018-02-28,18.600000,19.400000,18.450001,18.950001,18.950001,37442931
2018-03-01,18.900000,19.200001,18.500000,18.600000,18.600000,22049883
2018-03-05,18.650000,18.850000,18.000000,18.549999,18.549999,27905362
2018-03-06,18.750000,18.900000,17.650000,18.000000,18.000000,28155206
2018-03-07,17.950001,18.150000,17.200001,17.350000,17.350000,40740419
2018-03-08,17.500000,17.750000,16.799999,17.350000,17.350000,30889805
2018-03-09,17.299999,17.500000,17.000000,17.100000,17.100000,25653611
2018-03-12,17.299999,17.600000,16.750000,17.450001,17.450001,30564825
2018-03-13,17.299999,17.750000,17.200001,17.549999,17.549999,26497276
2018-03-14,17.450001,18.200001,17.350000,18.000000,18.000000,25571906
2018-03-15,17.950001,18.650000,17.900000,18.450001,18.450001,35692847
2018-03-16,18.600000,18.750000,17.700001,17.950001,17.950001,39638989
2018-03-19,18.200001,18.299999,17.450001,17.600000,17.600000,32078964
2018-03-20,17.549999,18.000000,17.350000,17.799999,17.799999,21469293
2018-03-21,17.950001,18.150000,17.750000,17.950001,17.950001,19977742
2018-03-22,17.950001,18.100000,17.299999,17.500000,17.500000,27826430
2018-03-23,17.000000,17.150000,16.299999,16.700001,16.700001,43483709
2018-03-26,16.850000,17.100000,16.500000,17.000000,17.000000,34536640
2018-03-27,17.250000,17.700001,17.150000,17.549999,17.549999,26458501
2018-03-28,17.450001,17.600000,16.700001,16.850000,16.850000,66083753
2018-04-02,17.250000,17.500000,17.049999,17.450001,17.450001,17923895
2018-04-03,17.250000,18.700001,17.200001,18.549999,18.549999,40334764
2018-04-04,18.549999,19.250000,18.100000,18.250000,18.250000,52159069
2018-04-05,18.799999,19.100000,18.650000,18.850000,18.850000,29043547
2018-04-06,18.799999,20.250000,18.600000,20.100000,20.100000,115627842
2018-04-09,20.000000,21.000000,19.900000,20.650000,20.650000,66767420
2018-04-10,20.850000,21.000000,20.250000,20.799999,20.799999,51687785
2018-04-11,21.000000,21.400000,20.549999,20.750000,20.750000,65750851
2018-04-12,20.700001,20.950001,19.650000,19.750000,19.750000,69286421
2018-04-13,19.850000,20.350000,19.700001,20.200001,20.200001,45176024
2018-04-16,20.049999,20.500000,19.750000,20.250000,20.250000,34088167
2018-04-17,20.150000,20.350000,19.900000,20.049999,20.049999,21440166
2018-04-18,20.049999,20.200001,19.600000,19.700001,19.700001,21487532
2018-04-19,19.850000,20.150000,19.549999,19.950001,19.950001,20655211
2018-04-20,19.799999,19.900000,19.299999,19.500000,19.500000,23081796
2018-04-23,19.500000,20.049999,19.350000,19.650000,19.650000,23490369
2018-04-24,19.750000,21.049999,19.450001,20.950001,20.950001,64852154
2018-04-25,21.049999,21.250000,20.100000,20.350000,20.350000,48634973
2018-04-26,20.150000,20.500000,19.650000,20.299999,20.299999,39870886
2018-04-27,20.450001,20.600000,20.049999,20.350000,20.350000,24967571
2018-04-30,20.500000,20.700001,20.150000,20.500000,20.500000,20175635
2018-05-02,20.450001,20.950001,19.799999,20.000000,20.000000,27348566
2018-05-03,20.150000,20.200001,19.500000,19.900000,19.900000,22724174
2018-05-04,19.850000,20.049999,19.549999,19.650000,19.650000,13679180
2018-05-07,19.799999,20.000000,19.549999,19.650000,19.650000,11178894
2018-05-08,19.750000,20.049999,19.549999,19.900000,19.900000,18253839
2018-05-09,19.750000,19.900000,19.450001,19.500000,19.500000,8683246
2018-05-10,19.600000,19.650000,18.500000,18.750000,18.750000,18687267
2018-05-11,18.650000,18.850000,18.350000,18.650000,18.650000,18087595
2018-05-14,18.650000,18.799999,17.850000,18.100000,18.100000,16844404
2018-05-15,18.049999,18.850000,17.600000,17.900000,17.900000,27428884
2018-05-16,17.600000,18.500000,17.400000,18.250000,18.250000,21107974
2018-05-17,18.400000,18.700001,17.900000,18.500000,18.500000,17632176
2018-05-18,18.650000,18.650000,17.200001,17.350000,17.350000,36297441
2018-05-21,17.400000,17.650000,16.850000,17.000000,17.000000,20494127
2018-05-22,17.000000,17.549999,16.400000,17.350000,17.350000,28521104
2018-05-23,17.299999,17.450001,16.850000,16.950001,16.950001,18208166
2018-05-24,17.100000,17.450001,16.799999,17.200001,17.200001,19862039
2018-05-25,17.400000,18.049999,17.250000,17.900000,17.900000,26252295
2018-05-28,18.100000,18.750000,18.000000,18.400000,18.400000,25208689
2018-05-29,18.400000,18.600000,17.900000,18.200001,18.200001,20105048
2018-05-30,18.100000,18.700001,18.000000,18.250000,18.250000,23175343
2018-05-31,18.250000,18.400000,17.500000,18.150000,18.150000,67818479
2018-06-01,17.900000,17.900000,14.550000,16.750000,16.750000,154933751
2018-06-04,16.500000,17.299999,16.100000,16.350000,16.350000,41194550
2018-06-05,16.350000,16.450001,15.050000,15.900000,15.900000,53840135
2018-06-06,16.000000,16.500000,15.700000,16.250000,16.250000,28252887
2018-06-07,16.500000,17.250000,16.450001,16.850000,16.850000,45500467
2018-06-08,16.750000,16.750000,16.100000,16.350000,16.350000,24778418
2018-06-11,16.400000,16.549999,16.100000,16.250000,16.250000,21309277
2018-06-12,16.500000,16.750000,16.299999,16.549999,16.549999,24086708
2018-06-13,16.600000,16.650000,16.100000,16.250000,16.250000,22024014
2018-06-14,16.250000,16.350000,16.049999,16.100000,16.100000,11577091
2018-06-15,16.150000,16.200001,15.650000,15.900000,15.900000,17632149
2018-06-18,15.850000,16.250000,15.600000,15.900000,15.900000,22287012
2018-06-19,15.700000,15.850000,15.400000,15.550000,15.550000,30141737
2018-06-20,15.600000,16.049999,15.550000,15.750000,15.750000,18575115
2018-06-21,15.900000,16.100000,15.650000,15.950000,15.950000,16716693
2018-06-22,16.000000,16.250000,15.850000,16.000000,16.000000,16050020
2018-06-25,15.950000,16.250000,15.700000,15.950000,15.950000,22910606
2018-06-26,15.950000,16.700001,15.850000,16.250000,16.250000,57191867
2018-06-27,16.000000,16.100000,15.400000,15.600000,15.600000,37633607
2018-06-28,15.500000,15.800000,15.050000,15.250000,15.250000,91941053
2018-06-29,15.500000,15.700000,15.150000,15.300000,15.300000,28240543
2018-07-02,15.400000,16.000000,15.150000,15.800000,15.800000,36693089
2018-07-03,15.750000,16.100000,15.500000,16.000000,16.000000,32351704
2018-07-04,16.000000,16.600000,15.950000,16.500000,16.500000,28704974
2018-07-05,16.500000,16.600000,15.950000,16.049999,16.049999,17596783
2018-07-06,16.150000,16.400000,16.000000,16.250000,16.250000,17497591
2018-07-09,16.350000,16.500000,16.150000,16.299999,16.299999,21127173
2018-07-10,16.350000,17.150000,16.350000,17.049999,17.049999,42613445
2018-07-11,17.049999,17.450001,16.750000,17.049999,17.049999,40824537
2018-07-12,17.350000,18.750000,17.100000,18.000000,18.000000,76809684
2018-07-13,18.200001,18.250000,17.350000,17.799999,17.799999,46484856
2018-07-16,17.799999,18.100000,17.400000,17.549999,17.549999,38774298
2018-07-17,17.549999,18.299999,17.450001,18.200001,18.200001,28710041
2018-07-18,18.299999,18.400000,17.650000,18.000000,18.000000,44093411
2018-07-19,18.049999,18.299999,17.700001,18.000000,18.000000,35286322
2018-07-20,18.049999,18.250000,17.799999,17.850000,17.850000,44841997
2018-07-23,17.850000,18.450001,17.799999,18.299999,18.299999,72466833
2018-07-24,18.400000,19.500000,18.100000,18.700001,18.700001,66494233
2018-07-25,18.700001,18.750000,18.000000,18.100000,18.100000,20592593
2018-07-26,18.100000,18.549999,17.700001,17.850000,17.850000,35892530
2018-07-27,17.850000,18.350000,17.850000,18.000000,18.000000,19920494
2018-07-30,18.000000,18.200001,17.900000,18.000000,18.000000,23439187
2018-07-31,18.049999,18.150000,17.299999,17.750000,17.750000,26436578
2018-08-01,17.900000,18.250000,17.700001,18.000000,18.000000,25357253
2018-08-02,18.000000,18.549999,17.850000,18.250000,18.250000,29704134
2018-08-03,18.299999,18.500000,17.750000,17.950001,17.950001,31528688
2018-08-06,18.049999,18.200001,17.900000,18.000000,18.000000,9552041
2018-08-07,18.049999,18.150000,17.549999,17.950001,17.950001,18829239
2018-08-08,18.000000,18.100000,17.750000,17.850000,17.850000,9762026
