Date,Open,High,Low,Close,Adj Close,Volume
2018-01-10,267.600006,280.100006,261.000000,262.100006,256.730164,3121064
2018-01-11,262.399994,270.299988,259.350006,267.649994,262.166504,1000027
2018-01-12,268.000000,269.649994,265.000000,266.950012,261.480835,629642
2018-01-15,268.500000,269.000000,264.000000,264.799988,259.374847,490309
2018-01-16,265.000000,265.799988,260.149994,260.950012,255.603729,342323
2018-01-17,260.500000,260.950012,255.000000,257.950012,252.665207,648009
2018-01-18,255.000000,258.399994,251.050003,253.100006,247.914581,850274
2018-01-19,254.000000,254.800003,245.199997,246.649994,241.596710,1096385
2018-01-22,247.000000,253.149994,247.000000,249.600006,244.486282,678845
2018-01-23,249.800003,255.250000,249.500000,251.399994,246.249374,1631613
2018-01-24,252.000000,253.699997,248.050003,252.399994,247.228912,517290
2018-01-25,253.000000,255.850006,250.300003,253.149994,247.963547,745685
2018-01-29,254.000000,256.000000,249.100006,249.699997,244.584229,191239
2018-01-30,248.800003,253.250000,246.350006,252.100006,246.935059,521291
2018-01-31,251.000000,253.050003,245.000000,250.350006,245.220917,478844
2018-02-01,250.949997,261.200012,250.500000,260.149994,254.820099,1125258
2018-02-02,255.100006,256.549988,241.550003,246.850006,241.792633,830698
2018-02-05,241.100006,244.449997,237.000000,242.350006,237.384811,328241
2018-02-06,236.750000,244.399994,232.300003,241.500000,236.552231,1428686
2018-02-07,246.000000,253.000000,243.800003,247.350006,242.282364,1456908
2018-02-08,250.000000,252.500000,247.149994,250.800003,245.661713,836582
2018-02-09,246.500000,251.100006,245.949997,246.649994,241.596710,297527
2018-02-12,248.899994,251.100006,247.250000,249.449997,244.339355,411031
2018-02-14,250.250000,252.800003,247.000000,247.600006,242.527252,709625
2018-02-15,248.100006,250.300003,244.250000,246.500000,241.449783,396015
2018-02-16,248.100006,248.600006,241.750000,247.399994,242.331345,581934
2018-02-19,249.199997,249.199997,242.100006,246.149994,241.106964,381233
2018-02-20,246.000000,247.100006,241.649994,242.399994,237.433777,174353
2018-02-21,243.399994,247.899994,241.000000,246.350006,241.302856,256005
2018-02-22,246.399994,246.449997,240.000000,240.600006,235.670685,567570
2018-02-23,240.500000,246.600006,239.050003,245.850006,240.813110,334988
2018-02-26,245.850006,248.300003,244.300003,247.050003,241.988525,249296
2018-02-27,247.699997,248.199997,245.149994,246.850006,241.792633,201739
2018-02-28,244.500000,251.250000,244.500000,248.699997,243.604721,682805
2018-03-01,251.449997,251.449997,244.500000,245.750000,240.715164,167355
2018-03-05,246.800003,246.800003,240.000000,242.649994,237.678665,379022
2018-03-06,244.000000,248.949997,240.000000,242.600006,237.629700,474721
