Date,Open,High,Low,Close,Adj Close,Volume
2018-01-10,46.549999,47.400002,45.599998,46.299999,46.299999,16415241
2018-01-11,46.000000,46.799999,45.549999,46.099998,46.099998,10692905
2018-01-12,46.250000,46.599998,43.250000,44.750000,44.750000,16528799
2018-01-15,44.900002,45.349998,43.900002,44.200001,44.200001,10431743
2018-01-16,44.500000,44.650002,41.599998,42.250000,42.250000,10240202
2018-01-17,42.200001,42.200001,39.750000,40.750000,40.750000,28185993
2018-01-18,40.950001,41.000000,36.250000,36.950001,36.950001,43309803
2018-01-19,36.700001,38.250000,36.049999,38.049999,38.049999,15908701
2018-01-22,38.099998,38.299999,36.599998,37.599998,37.599998,21712302
2018-01-23,37.299999,38.799999,37.299999,38.250000,38.250000,27045728
2018-01-24,37.950001,38.200001,37.150002,37.500000,37.500000,20321364
2018-01-25,37.500000,38.750000,36.650002,38.200001,38.200001,25236607
2018-01-29,38.200001,38.200001,36.799999,37.000000,37.000000,7520511
2018-01-30,36.799999,38.200001,36.000000,37.450001,37.450001,19387251
2018-01-31,37.049999,38.250000,36.099998,36.650002,36.650002,10959615
2018-02-01,36.700001,37.250000,34.700001,36.750000,36.750000,10904549
2018-02-02,36.000000,36.349998,31.950001,32.700001,32.700001,17433690
2018-02-05,31.950001,33.450001,30.150000,32.700001,32.700001,15384812
2018-02-06,31.000000,32.200001,29.450001,31.600000,31.600000,15347398
2018-02-07,32.799999,32.799999,31.600000,32.000000,32.000000,11468909
2018-02-08,32.500000,33.400002,32.150002,32.799999,32.799999,9392734
2018-02-09,32.000000,34.599998,31.500000,33.799999,33.799999,13839094
2018-02-12,34.000000,34.450001,33.299999,34.000000,34.000000,8726014
2018-02-14,34.700001,34.700001,33.150002,33.349998,33.349998,9307687
2018-02-15,33.799999,33.849998,32.500000,33.099998,33.099998,5912780
2018-02-16,33.500000,33.500000,32.000000,32.349998,32.349998,6906543
2018-02-19,32.099998,32.549999,30.750000,31.400000,31.400000,9838366
2018-02-20,31.250000,31.700001,30.900000,31.350000,31.350000,6551504
2018-02-21,31.500000,31.650000,30.900000,31.350000,31.350000,6096399
2018-02-22,31.100000,32.000000,30.850000,31.049999,31.049999,12516530
2018-02-23,31.250000,32.349998,31.150000,32.150002,32.150002,7417257
2018-02-26,32.250000,33.099998,31.650000,32.750000,32.750000,8042171
2018-02-27,32.799999,32.950001,31.500000,32.049999,32.049999,7106014
2018-02-28,31.600000,32.049999,31.350000,31.650000,31.650000,5683910
2018-03-01,31.600000,31.950001,31.250000,31.350000,31.350000,5109574
